"","yr","mo","dy","hr","dck","id","lat","lon","w","d"
"737985",2021,4,5,7,992,"AMOUK05",53.7,359.7,NA,NA
"738439",2021,4,5,7,992,"WCE5063",41.5,288.6,2.6,310
"738461",2021,4,5,7,992,"SJA4RSK",40.8,14.3,NA,NA
"739176",2021,4,5,7,992,"WDA7827",21.3,202.1,4.1,90
"739188",2021,4,5,7,992,"WGAE",20.1,59.6,NA,NA
"739275",2021,4,5,7,992,"KAOU",9.8,255.7,7.7,70
"745159",2021,4,5,8,992,"AMOUK05",53.7,359.7,NA,NA
"745607",2021,4,5,8,992,"WCE5063",41.5,288.6,3.1,290
"745628",2021,4,5,8,992,"SJA4RSK",40.8,14.3,NA,NA
"746317",2021,4,5,8,992,"WDA7827",21.3,202.1,3.6,70
"746332",2021,4,5,8,992,"WGAE",19.8,59.6,NA,NA
"746424",2021,4,5,8,992,"KAOU",9.8,255.7,8.2,70
"752321",2021,4,5,9,992,"AMOUK05",53.7,359.7,NA,NA
"752782",2021,4,5,9,992,"WCE5063",41.5,288.6,2.1,290
"752803",2021,4,5,9,992,"SJA4RSK",40.8,14.3,NA,NA
"753539",2021,4,5,9,992,"WDA7827",21.3,202.1,4.1,100
"753562",2021,4,5,9,992,"WGAE",19.5,59.5,NA,NA
"753657",2021,4,5,9,992,"KAOU",9.8,255.7,7.7,70
"759331",2021,4,5,10,992,"AMOUK05",53.7,359.7,NA,NA
"759746",2021,4,5,10,992,"WCE5063",41.5,288.6,3.6,310
"759767",2021,4,5,10,992,"SJA4RSK",40.8,14.3,NA,NA
"760492",2021,4,5,10,992,"WDA7827",21.3,202.1,3.6,80
"760512",2021,4,5,10,992,"WGAE",19.3,59.3,NA,NA
"760587",2021,4,5,10,992,"KAOU",9.8,255.7,6.7,70
"766375",2021,4,5,11,992,"AMOUK05",53.7,359.7,NA,NA
"766834",2021,4,5,11,992,"WCE5063",41.5,288.6,2.6,330
"766855",2021,4,5,11,992,"SJA4RSK",40.8,14.3,NA,NA
"767564",2021,4,5,11,992,"WDA7827",21.3,202.1,4.1,70
"7675931",2021,4,5,11,992,"WGAE",19,59.1,NA,NA
"767667",2021,4,5,11,992,"KAOU",9.8,255.7,7.7,70
"773475",2021,4,5,12,992,"AMOUK05",53.7,359.7,NA,NA
"773971",2021,4,5,12,992,"WCE5063",41.5,288.6,7.2,350
"773994",2021,4,5,12,992,"SJA4RSK",40.8,14.3,NA,NA
"774787",2021,4,5,12,992,"WDA7827",21.3,202.1,5.1,90
"774822",2021,4,5,12,992,"WGAE",18.8,58.9,NA,NA
"774923",2021,4,5,12,992,"KAOU",9.8,255.7,7.7,70
"774925",2021,4,5,12,992,"KAOU",9.8,255.8,6.7,50
"781243",2021,4,5,13,992,"WCE5063",41.5,288.6,9.8,350
"781266",2021,4,5,13,992,"SJA4RSK",40.8,14.3,NA,NA
"781961",2021,4,5,13,992,"WDA7827",21.3,202.1,4.6,90
"781986",2021,4,5,13,992,"WGAE",18.6,58.7,NA,NA
"782057",2021,4,5,13,992,"KAOU",9.8,255.7,7.7,70
"787684",2021,4,5,14,992,"AMOUK05",53.7,359.7,NA,NA
"788098",2021,4,5,14,992,"WCE5063",41.5,288.6,4.1,350
"788121",2021,4,5,14,992,"SJA4RSK",40.8,14.3,NA,NA
"7888251",2021,4,5,14,992,"WDA7827",21.3,202.1,4.6,70
"788862",2021,4,5,14,992,"WGAE",18.3,58.5,NA,NA
"788926",2021,4,5,14,992,"KAOU",9.8,255.7,8.2,60
"794738",2021,4,5,15,992,"AMOUK05",53.7,359.7,NA,NA
"7949561",2021,4,5,15,992,"WDG7520",46.2,233.8,10.3,340
"794963",2021,4,5,15,992,"WDG7520",46.1,233.9,9.3,360
"795189",2021,4,5,15,992,"WCE5063",41.5,288.6,9.8,340
"795213",2021,4,5,15,992,"SJA4RSK",40.8,14.3,NA,NA
"795919",2021,4,5,15,992,"WDA7827",21.3,202.1,2.6,70
"795965",2021,4,5,15,992,"WGAE",18.1,58.2,NA,NA
"796038",2021,4,5,15,992,"KAOU",9.8,255.7,7.2,80
"801852",2021,4,5,16,992,"AMOUK05",53.7,359.7,NA,NA
"8020601",2021,4,5,16,992,"WDG7520",46.3,233.6,8.2,350
"802062",2021,4,5,16,992,"WDG7520",46.3,233.7,10.8,350
"802303",2021,4,5,16,992,"WCE5063",41.5,288.6,5.1,340
"802325",2021,4,5,16,992,"SJA4RSK",40.8,14.3,NA,NA
"803024",2021,4,5,16,992,"WDA7827",21.3,202.1,2.6,70
"803082",2021,4,5,16,992,"WGAE",17.9,58,NA,NA
"803128",2021,4,5,16,992,"KAOU",9.8,255.7,8.2,70
"808923",2021,4,5,17,992,"AMOUK05",53.7,359.7,NA,NA
"809128",2021,4,5,17,992,"WDG7520",46.4,233.4,9.3,350
"809130",2021,4,5,17,992,"WDG7520",46.4,233.5,9.8,350
"809366",2021,4,5,17,992,"WCE5063",41.5,288.6,5.1,330
"8093911",2021,4,5,17,992,"SJA4RSK",40.8,14.3,NA,NA
"8100901",2021,4,5,17,992,"WDA7827",21.3,202.1,4.6,70
"810150",2021,4,5,17,992,"WGAE",17.7,57.8,NA,NA
"810194",2021,4,5,17,992,"KAOU",9.8,255.7,5.7,90
"816013",2021,4,5,18,992,"AMOUK05",53.7,359.7,NA,NA
"816242",2021,4,5,18,992,"WDG7520",46.6,233.3,8.7,340
"816248",2021,4,5,18,992,"WDG7520",46.5,233.3,8.7,360
"816519",2021,4,5,18,992,"WCE5063",41.5,288.6,10.8,350
"816542",2021,4,5,18,992,"SJA4RSK",40.8,14.3,NA,NA
"817345",2021,4,5,18,992,"WDA7827",21.3,202.1,6.2,60
"817426",2021,4,5,18,992,"WGAE",17.5,57.5,NA,NA
"817497",2021,4,5,18,992,"KAOU",9.8,255.7,6.7,80
"817499",2021,4,5,18,992,"KAOU",9.8,255.8,7.2,90
"823467",2021,4,5,19,992,"AMOUK05",53.7,359.7,NA,NA
"8236661",2021,4,5,19,992,"WDG7520",46.7,233.1,8.7,340
"823672",2021,4,5,19,992,"WDG7520",46.6,233.2,9.8,350
"823924",2021,4,5,19,992,"WCE5063",41.5,288.6,3.6,320
"823950",2021,4,5,19,992,"SJA4RSK",40.8,14.3,NA,NA
"824652",2021,4,5,19,992,"WDA7827",21.3,202.1,10.3,50
"824724",2021,4,5,19,992,"WGAE",17.3,57.3,NA,NA
"824751",2021,4,5,19,992,"KAOU",9.8,255.7,7.2,80
"830699",2021,4,5,20,992,"AMOUK05",53.6,359.8,NA,NA
"830904",2021,4,5,20,992,"WDG7520",46.7,233,7.7,320
"831161",2021,4,5,20,992,"WCE5063",41.5,288.6,5.1,320
"831182",2021,4,5,20,992,"SJA4RSK",40.8,14.3,NA,NA
"831898",2021,4,5,20,992,"WDA7827",21.3,202.1,7.7,50
"831964",2021,4,5,20,992,"WGAE",17.1,57,NA,NA
"831995",2021,4,5,20,992,"KAOU",9.8,255.7,7.2,80
"837951",2021,4,5,21,992,"AMOUK05",53.5,0.2,NA,NA
"838145",2021,4,5,21,992,"WDG7520",46.7,233.1,8.2,340
"838153",2021,4,5,21,992,"WDG7520",46.6,233.2,7.2,340
"838404",2021,4,5,21,992,"WCE5063",41.5,288.6,12.3,350
"8384271",2021,4,5,21,992,"SJA4RSK",40.8,14.3,NA,NA
"839146",2021,4,5,21,992,"WDA7827",21.3,202.1,8.2,60
"839219",2021,4,5,21,992,"WGAE",17.1,56.8,NA,NA
"839260",2021,4,5,21,992,"KAOU",9.8,255.7,6.2,70
"845399",2021,4,5,22,992,"WDG7520",46.5,233.3,7.2,320
"845407",2021,4,5,22,992,"WDG7520",46.4,233.4,6.2,330
"845654",2021,4,5,22,992,"WCE5063",41.5,288.6,7.7,320
"845678",2021,4,5,22,992,"SJA4RSK",40.8,14.3,NA,NA
"846402",2021,4,5,22,992,"WDA7827",21.3,202.1,10.8,40
"846468",2021,4,5,22,992,"WGAE",17.2,57.1,NA,NA
"846499",2021,4,5,22,992,"KAOU",9.8,255.7,5.7,70
"8524591",2021,4,5,23,992,"AMOUK05",53.3,1.1,NA,NA
"8526481",2021,4,5,23,992,"WDG7520",46.4,233.5,7.2,320
"852651",2021,4,5,23,992,"WDG7520",46.3,233.6,8.2,320
"852890",2021,4,5,23,992,"WCE5063",41.5,288.6,4.1,330
"852912",2021,4,5,23,992,"SJA4RSK",40.8,14.3,NA,NA
"853614",2021,4,5,23,992,"WDA7827",21.3,202.1,10.3,60
"8536821",2021,4,5,23,992,"WGAE",17.4,57.4,NA,NA
"8537071",2021,4,5,23,992,"KAOU",9.8,255.7,6.2,70
"8596791",2021,4,6,0,992,"AMOUK05",53,1.4,NA,NA
"859887",2021,4,6,0,992,"WDG7520",46.2,233.7,8.7,330
"859889",2021,4,6,0,992,"WDG7520",46.2,233.8,6.2,340
"860146",2021,4,6,0,992,"WCE5063",41.5,288.6,8.2,340
"860167",2021,4,6,0,992,"SJA4RSK",40.8,14.3,NA,NA
"860950",2021,4,6,0,992,"WDA7827",21.3,202.1,10.3,40
"8610231",2021,4,6,0,992,"WGAE",17.6,57.6,NA,NA
"8610971",2021,4,6,0,992,"KAOU",9.8,255.7,6.7,70
"8671301",2021,4,6,1,992,"AMOUK05",52.8,1.8,NA,NA
"867308",2021,4,6,1,992,"WDG7520",46.1,233.9,5.7,330
"867315",2021,4,6,1,992,"WDG7520",46,234,5.7,330
"867537",2021,4,6,1,992,"WCE5063",41.5,288.6,9.3,340
"867558",2021,4,6,1,992,"SJA4RSK",40.8,14.3,NA,NA
"868266",2021,4,6,1,992,"WDA7827",21.3,202.1,10.8,50
"8683201",2021,4,6,1,992,"WGAE",17.7,57.9,NA,NA
"868356",2021,4,6,1,992,"KAOU",9.8,255.7,6.2,70
"874291",2021,4,6,2,992,"AMOUK05",52.6,2.3,NA,NA
"874488",2021,4,6,2,992,"WDG7520",45.9,234.1,6.7,330
"874490",2021,4,6,2,992,"WDG7520",45.9,234.2,7.7,330
"8747071",2021,4,6,2,992,"WCE5063",41.5,288.6,3.1,340
"874730",2021,4,6,2,992,"SJA4RSK",40.8,14.3,NA,NA
"875419",2021,4,6,2,992,"WDA7827",21.3,202.1,10.3,50
"875461",2021,4,6,2,992,"WGAE",18,58.1,NA,NA
"875518",2021,4,6,2,992,"KAOU",9.8,255.7,5.7,80
"881482",2021,4,6,3,992,"AMOUK05",52.4,2.7,NA,NA
"881676",2021,4,6,3,992,"WDG7520",45.8,234.3,8.7,340
"881681",2021,4,6,3,992,"WDG7520",45.7,234.4,7.7,340
"881899",2021,4,6,3,992,"WCE5063",41.5,288.6,0.5,280
"881919",2021,4,6,3,992,"SJA4RSK",40.8,14.3,NA,NA
"882587",2021,4,6,3,992,"WDA7827",21.3,202.1,8.7,40
"882633",2021,4,6,3,992,"WGAE",18.2,58.3,NA,NA
"882706",2021,4,6,3,992,"KAOU",9.8,255.7,6.7,60
"888453",2021,4,6,4,992,"AMOUK05",52.3,3.1,NA,NA
"888649",2021,4,6,4,992,"WDG7520",45.7,234.5,8.7,340
"888653",2021,4,6,4,992,"WDG7520",45.6,234.6,7.2,350
"8888661",2021,4,6,4,992,"WCE5063",41.5,288.6,4.1,320
"888890",2021,4,6,4,992,"SJA4RSK",40.8,14.3,NA,NA
"889592",2021,4,6,4,992,"WDA7827",21.3,202.1,8.7,50
"889623",2021,4,6,4,992,"WGAE",18.4,58.5,NA,NA
"889690",2021,4,6,4,992,"KAOU",9.8,255.7,6.7,60
"895686",2021,4,6,5,992,"AMOUK05",52.1,3.6,NA,NA
"8958801",2021,4,6,5,992,"WDG7520",45.5,234.7,7.2,340
"895882",2021,4,6,5,992,"WDG7520",45.5,234.8,7.2,340
"896086",2021,4,6,5,992,"WCE5063",41.5,288.6,3.1,330
"8961101",2021,4,6,5,992,"SJA4RSK",40.8,14.3,NA,NA
"896789",2021,4,6,5,992,"WDA7827",21.3,202.1,6.7,40
"896816",2021,4,6,5,992,"WGAE",18.7,58.7,NA,NA
"896891",2021,4,6,5,992,"KAOU",9.8,255.7,6.2,60
"9028811",2021,4,6,6,992,"AMOUK05",52,4,NA,NA
"903106",2021,4,6,6,992,"WDG7520",45.4,234.9,8.2,340
"903111",2021,4,6,6,992,"WDG7520",45.3,235,8.7,360
"9033271",2021,4,6,6,992,"WCE5063",41.5,288.6,1.5,290
"903351",2021,4,6,6,992,"SJA4RSK",40.8,14.3,NA,NA
"904164",2021,4,6,6,992,"WDA7827",21.3,202.1,6.7,30
"904192",2021,4,6,6,992,"WGAE",18.8,58.9,NA,NA
"904306",2021,4,6,6,992,"KAOU",9.8,255.7,6.2,60
"910343",2021,4,6,7,992,"AMOUK05",51.9,4.1,NA,NA
"910547",2021,4,6,7,992,"WDG7520",45.2,235.1,8.7,361
"910549",2021,4,6,7,992,"WDG7520",45.2,235.2,8.2,10
"910742",2021,4,6,7,992,"WCE5063",41.5,288.6,2.6,300
"910766",2021,4,6,7,992,"SJA4RSK",40.8,14.3,NA,NA
"911487",2021,4,6,7,992,"WDA7827",21.3,202.1,7.2,40
"911510",2021,4,6,7,992,"WGAE",19.1,59.1,NA,NA
"911581",2021,4,6,7,992,"KAOU",9.8,255.7,5.7,60
"917350",2021,4,6,8,992,"AMOUK05",51.9,4.1,NA,NA
"9175591",2021,4,6,8,992,"WDG7520",45.1,235.3,6.7,361
"917569",2021,4,6,8,992,"WDG7520",45,235.4,10.3,361
"9177451",2021,4,6,8,992,"WCE5063",41.5,288.6,2.6,350
"9177691",2021,4,6,8,992,"SJA4RSK",40.8,14.3,NA,NA
"918489",2021,4,6,8,992,"WDA7827",21.3,202.1,8.2,40
"918508",2021,4,6,8,992,"WGAE",19.3,59.3,NA,NA
"918586",2021,4,6,8,992,"KAOU",9.8,255.7,6.2,60
"9245621",2021,4,6,9,992,"AMOUK05",51.9,4.1,NA,NA
"924781",2021,4,6,9,992,"WDG7520",45,235.5,9.3,361
"924784",2021,4,6,9,992,"WDG7520",44.9,235.6,9.3,10
"924963",2021,4,6,9,992,"WCE5063",41.5,288.6,1.5,10
"924984",2021,4,6,9,992,"SJA4RSK",40.8,14.3,NA,NA
"925710",2021,4,6,9,992,"WDA7827",21.3,202.1,5.1,50
"925729",2021,4,6,9,992,"WGAE",19.5,59.5,NA,NA
"925825",2021,4,6,9,992,"KAOU",9.8,255.7,5.7,50
"931768",2021,4,6,10,992,"AMOUK05",51.9,4.1,NA,NA
"931994",2021,4,6,10,992,"WDG7520",44.8,235.7,9.3,20
"931998",2021,4,6,10,992,"WDG7520",44.7,235.8,9.3,20
"932174",2021,4,6,10,992,"WCE5063",41.5,288.6,1,320
"932198",2021,4,6,10,992,"SJA4RSK",40.8,14.3,NA,NA
"9329121",2021,4,6,10,992,"WDA7827",21.3,202.1,4.6,60
"932925",2021,4,6,10,992,"WGAE",19.8,59.6,NA,NA
"9330021",2021,4,6,10,992,"KAOU",9.8,255.7,6.2,60
"938879",2021,4,6,11,992,"AMOUK05",51.9,4.1,NA,NA
"939097",2021,4,6,11,992,"WDG7520",44.7,235.8,6.7,30
"9390991",2021,4,6,11,992,"WDG7520",44.7,235.9,8.7,20
"939275",2021,4,6,11,992,"WCE5063",41.5,288.6,4.1,310
"9392991",2021,4,6,11,992,"SJA4RSK",40.8,14.3,NA,NA
"940009",2021,4,6,11,992,"WDA7827",21.3,202.1,4.1,50
"9400191",2021,4,6,11,992,"WGAE",20.1,59.6,NA,NA
"9401001",2021,4,6,11,992,"KAOU",9.8,255.7,6.7,60
"946001",2021,4,6,12,992,"AMOUK05",51.9,4.1,NA,NA
"946274",2021,4,6,12,992,"WDG7520",44.6,235.8,3.6,60
"946452",2021,4,6,12,992,"WCE5063",41.5,288.6,1.5,330
"9464761",2021,4,6,12,992,"SJA4RSK",40.8,14.3,NA,NA
"947277",2021,4,6,12,992,"WDA7827",21.3,202.1,4.1,70
"947288",2021,4,6,12,992,"WGAE",20.4,59.7,NA,NA
"947409",2021,4,6,12,992,"KAOU",9.8,255.7,7.7,70
"947411",2021,4,6,12,992,"KAOU",9.8,255.8,6.7,70
"953364",2021,4,6,13,992,"AMOUK05",51.9,4.1,NA,NA
"953569",2021,4,6,13,992,"WDG7520",44.7,235.9,1,90
"953583",2021,4,6,13,992,"WDG7520",44.6,235.8,5.7,10
"953760",2021,4,6,13,992,"WCE5063",41.5,288.6,7.7,350
"953784",2021,4,6,13,992,"SJA4RSK",40.8,14.3,NA,NA
"954491",2021,4,6,13,992,"WDA7827",21.3,202.1,8.7,50
"954498",2021,4,6,13,992,"WGAE",20.8,59.7,NA,NA
"9545831",2021,4,6,13,992,"KAOU",9.8,255.7,6.7,70
"960470",2021,4,6,14,992,"AMOUK05",51.9,4.1,NA,NA
"960691",2021,4,6,14,992,"WDG7520",44.7,235.9,2.1,80
"960874",2021,4,6,14,992,"WCE5063",41.5,288.6,6.7,10
"960902",2021,4,6,14,992,"SJA4RSK",40.8,14.3,NA,NA
"961604",2021,4,6,14,992,"WDA7827",21.3,202.1,5.1,60
"961606",2021,4,6,14,992,"WGAE",21.1,59.8,NA,NA
"961708",2021,4,6,14,992,"KAOU",9.8,255.7,7.7,70
"967597",2021,4,6,15,992,"AMOUK05",51.9,4.1,NA,NA
"967809",2021,4,6,15,992,"WDG7520",44.7,235.9,1.5,50
"967823",2021,4,6,15,992,"WDG7520",44.6,235.8,6.7,30
"967992",2021,4,6,15,992,"WCE5063",41.5,288.6,5.7,20
"968015",2021,4,6,15,992,"SJA4RSK",40.8,14.3,NA,NA
"968722",2021,4,6,15,992,"WGAE",21.4,59.9,NA,NA
"968729",2021,4,6,15,992,"WDA7827",21.3,202.1,5.7,50
"968846",2021,4,6,15,992,"KAOU",9.8,255.7,7.7,70
"974774",2021,4,6,16,992,"AMOUK05",51.9,4.1,NA,NA
"975004",2021,4,6,16,992,"WDG7520",44.6,235.7,6.7,40
"975173",2021,4,6,16,992,"WCE5063",41.5,288.6,6.2,20
"975196",2021,4,6,16,992,"SJA4RSK",40.8,14.3,NA,NA
"975895",2021,4,6,16,992,"WGAE",21.7,59.9,NA,NA
"975910",2021,4,6,16,992,"WDA7827",21.3,202.1,5.1,40
"976002",2021,4,6,16,992,"KAOU",9.8,255.7,8.7,70
"981932",2021,4,6,17,992,"AMOUK05",51.9,4.1,NA,NA
"9821691",2021,4,6,17,992,"WDG7520",44.6,235.7,5.7,40
"9823441",2021,4,6,17,992,"WCE5063",41.5,288.6,4.6,20
"982367",2021,4,6,17,992,"SJA4RSK",40.8,14.3,NA,NA
"9830781",2021,4,6,17,992,"WDA7827",21.3,202.1,8.2,40
"983170",2021,4,6,17,992,"KAOU",9.8,255.7,7.7,60
"989132",2021,4,6,18,992,"AMOUK05",51.9,4.1,NA,NA
"989410",2021,4,6,18,992,"WDG7520",44.6,235.7,5.7,10
"9895951",2021,4,6,18,992,"WCE5063",41.5,288.6,3.1,10
"9896211",2021,4,6,18,992,"SJA4RSK",40.8,14.3,NA,NA
"990397",2021,4,6,18,992,"WGAE",22.2,60,NA,NA
"990421",2021,4,6,18,992,"WDA7827",21.3,202.1,9.3,50
"990577",2021,4,6,18,992,"KAOU",9.8,255.7,7.2,70
"990580",2021,4,6,18,992,"KAOU",9.8,255.8,7.7,80
"996399",2021,4,6,19,992,"AMOUK05",51.9,4.1,NA,NA
"996640",2021,4,6,19,992,"WDG7520",44.6,235.7,7.2,10
"996834",2021,4,6,19,992,"SJA4RSK",40.8,14.3,NA,NA
"997525",2021,4,6,19,992,"WGAE",22.5,60,NA,NA
"997548",2021,4,6,19,992,"WDA7827",21.3,202.1,5.7,40
"997641",2021,4,6,19,992,"KAOU",9.8,255.7,7.2,50
"10036521",2021,4,6,20,992,"WDG7520",44.6,235.7,7.7,360
"1003823",2021,4,6,20,992,"WCE5063",41.5,288.6,6.2,190
"1003846",2021,4,6,20,992,"SJA4RSK",40.8,14.3,NA,NA
"10045361",2021,4,6,20,992,"WGAE",22.8,59.8,NA,NA
"1004558",2021,4,6,20,992,"WDA7827",21.3,202.1,9.8,40
"1004640",2021,4,6,20,992,"KAOU",9.8,255.7,7.2,60
"1010634",2021,4,6,21,992,"AMOUK05",52.2,3.5,NA,NA
"10108891",2021,4,6,21,992,"WDG7520",44.6,235.7,8.2,350
"1011059",2021,4,6,21,992,"WCE5063",41.5,288.6,4.6,180
"1011083",2021,4,6,21,992,"SJA4RSK",40.8,14.3,NA,NA
"1011771",2021,4,6,21,992,"WGAE",23,59.6,NA,NA
"1011795",2021,4,6,21,992,"WDA7827",21.3,202.1,7.2,50
"1011917",2021,4,6,21,992,"KAOU",9.8,255.7,7.7,60
"1017902",2021,4,6,22,992,"AMOUK05",52.4,3.1,NA,NA
"1018160",2021,4,6,22,992,"WDG7520",44.6,235.7,9.3,350
"1018337",2021,4,6,22,992,"WCE5063",41.5,288.6,5.1,150
"1018363",2021,4,6,22,992,"SJA4RSK",40.8,14.3,NA,NA
"1019034",2021,4,6,22,992,"WGAE",23.3,59.4,NA,NA
"1019062",2021,4,6,22,992,"WDA7827",21.3,202.1,8.2,40
"1019147",2021,4,6,22,992,"KAOU",9.8,255.7,7.7,60
"1025097",2021,4,6,23,992,"AMOUK05",52.5,2.7,NA,NA
"10253491",2021,4,6,23,992,"WDG7520",44.7,235.9,11.3,350
"10253631",2021,4,6,23,992,"WDG7520",44.6,235.8,11.8,350
"1025530",2021,4,6,23,992,"WCE5063",41.5,288.6,3.6,160
"10255541",2021,4,6,23,992,"SJA4RSK",40.8,14.3,NA,NA
"1026242",2021,4,6,23,992,"WGAE",23.5,59.2,NA,NA
"1026269",2021,4,6,23,992,"WDA7827",21.3,202.1,7.2,60
"1026364",2021,4,6,23,992,"KAOU",9.8,255.7,7.7,50
"1032333",2021,4,7,0,992,"AMOUK05",52.7,2.2,NA,NA
"1032599",2021,4,7,0,992,"WDG7520",44.7,235.9,10.3,350
"1032614",2021,4,7,0,992,"WDG7520",44.6,235.8,11.8,360
"1032794",2021,4,7,0,992,"WCE5063",41.5,288.6,3.1,150
"1032823",2021,4,7,0,992,"SJA4RSK",40.8,14.3,NA,NA
"1033584",2021,4,7,0,992,"WGAE",23.8,58.9,NA,NA
"1033632",2021,4,7,0,992,"WDA7827",21.3,202.1,7.7,70
"1033789",2021,4,7,0,992,"KAOU",9.8,255.7,7.2,60
"1039803",2021,4,7,1,992,"AMOUK05",52.8,1.9,NA,NA
"10402111",2021,4,7,1,992,"WCE5063",41.5,288.6,0.5,60
"1040236",2021,4,7,1,992,"SJA4RSK",40.8,14.3,NA,NA
"1040913",2021,4,7,1,992,"WGAE",24,58.7,NA,NA
"1040945",2021,4,7,1,992,"WDA7827",21.3,202.1,8.2,50
"10410311",2021,4,7,1,992,"KAOU",9.8,255.7,5.7,50
"1046946",2021,4,7,2,992,"AMOUK05",53,1.5,NA,NA
"1047375",2021,4,7,2,992,"WCE5063",41.5,288.6,0.5,240
"1047404",2021,4,7,2,992,"SJA4RSK",40.8,14.3,NA,NA
"10480741",2021,4,7,2,992,"WGAE",24.2,58.5,NA,NA
"1048105",2021,4,7,2,992,"WDA7827",21.3,202.1,8.2,40
"1048198",2021,4,7,2,992,"KAOU",9.8,255.7,6.7,60
"1054143",2021,4,7,3,992,"AMOUK05",53.2,1.3,NA,NA
"10545711",2021,4,7,3,992,"WCE5063",41.5,288.6,0,230
"10545971",2021,4,7,3,992,"SJA4RSK",40.8,14.3,NA,NA
"1055294",2021,4,7,3,992,"WGAE",24.3,58.2,NA,NA
"1055337",2021,4,7,3,992,"WDA7827",21.3,202.1,6.7,50
"1055471",2021,4,7,3,992,"KAOU",9.8,255.7,7.2,50
"1061399",2021,4,7,4,992,"AMOUK05",53.3,1,NA,NA
"1061824",2021,4,7,4,992,"WCE5063",41.5,288.6,1,360
"1061849",2021,4,7,4,992,"SJA4RSK",40.8,14.3,NA,NA
"1062520",2021,4,7,4,992,"WGAE",24.5,57.9,NA,NA
"1062571",2021,4,7,4,992,"WDA7827",21.3,202.1,5.7,40
"1062667",2021,4,7,4,992,"KAOU",9.8,255.7,6.2,60
"1068584",2021,4,7,5,992,"AMOUK05",53.5,0.6,NA,NA
"1069030",2021,4,7,5,992,"WCE5063",41.5,288.6,1,350
"1069054",2021,4,7,5,992,"SJA4RSK",40.8,14.3,NA,NA
"1069709",2021,4,7,5,992,"WGAE",24.6,57.6,NA,NA
"1069756",2021,4,7,5,992,"WDA7827",21.3,202.1,4.1,50
"1069848",2021,4,7,5,992,"KAOU",9.8,255.7,6.2,60
"1076190",2021,4,7,6,992,"WCE5063",41.5,288.6,0.5,40
"10762171",2021,4,7,6,992,"SJA4RSK",40.8,14.3,NA,NA
"1076946",2021,4,7,6,992,"WGAE",24.8,57.3,NA,NA
"1077021",2021,4,7,6,992,"WDA7827",21.3,202.1,3.6,50
"1077181",2021,4,7,6,992,"KAOU",9.8,255.7,6.2,50
"1077184",2021,4,7,6,992,"KAOU",9.7,255.8,7.2,70
"1083175",2021,4,7,7,992,"AMOUK05",53.6,359.8,NA,NA
"1083606",2021,4,7,7,992,"WCE5063",41.5,288.6,0.5,320
"1083631",2021,4,7,7,992,"SJA4RSK",40.8,14.3,NA,NA
"1084346",2021,4,7,7,992,"WDA7827",21.3,202.1,4.6,50
"1084441",2021,4,7,7,992,"KAOU",9.8,255.7,7.7,50
"10903491",2021,4,7,8,992,"AMOUK05",53.7,359.7,NA,NA
"10908011",2021,4,7,8,992,"WCE5063",41.5,288.6,1,350
"1090825",2021,4,7,8,992,"SJA4RSK",40.8,14.3,NA,NA
"10914761",2021,4,7,8,992,"WGAE",25.1,57,NA,NA
"1091539",2021,4,7,8,992,"WDA7827",21.3,202.1,4.6,60
"10916301",2021,4,7,8,992,"KAOU",9.8,255.7,7.2,50
"1097513",2021,4,7,9,992,"AMOUK05",53.7,359.7,NA,NA
"1097969",2021,4,7,9,992,"WCE5063",41.5,288.6,1.5,30
"1097993",2021,4,7,9,992,"SJA4RSK",40.8,14.3,NA,NA
"1098648",2021,4,7,9,992,"WGAE",25.2,56.7,NA,NA
"1098721",2021,4,7,9,992,"WDA7827",21.3,202.1,3.6,50
"1098854",2021,4,7,9,992,"KAOU",9.8,255.7,7.7,50
"1104749",2021,4,7,10,992,"AMOUK05",53.7,359.7,NA,NA
"1105206",2021,4,7,10,992,"WCE5063",41.5,288.6,0.5,360
"1105230",2021,4,7,10,992,"SJA4RSK",40.8,14.3,NA,NA
"1105877",2021,4,7,10,992,"WGAE",25.2,56.5,NA,NA
"11059551",2021,4,7,10,992,"WDA7827",21.3,202.1,5.7,60
"1106047",2021,4,7,10,992,"KAOU",9.8,255.7,8.2,50
"1111844",2021,4,7,11,992,"AMOUK05",53.7,359.7,NA,NA
"1112295",2021,4,7,11,992,"WCE5063",41.5,288.6,1,10
"11123212",2021,4,7,11,992,"SJA4RSK",40.8,14.3,NA,NA
"1112973",2021,4,7,11,992,"WGAE",25.2,56.5,NA,NA
"1113043",2021,4,7,11,992,"WDA7827",21.3,202.1,4.1,60
"1113127",2021,4,7,11,992,"KAOU",9.8,255.7,7.2,40
"1118953",2021,4,7,12,992,"AMOUK05",53.7,359.7,NA,NA
"1119455",2021,4,7,12,992,"WCE5063",41.5,288.6,3.1,10
"1119481",2021,4,7,12,992,"SJA4RSK",40.8,14.3,NA,NA
"1120177",2021,4,7,12,992,"WGAE",25.2,56.4,NA,NA
"1120276",2021,4,7,12,992,"WDA7827",21.3,202.1,3.6,50
"1120421",2021,4,7,12,992,"KAOU",9.8,255.7,7.2,60
"11204231",2021,4,7,12,992,"KAOU",9.7,255.8,6.7,60
"1126030",2021,4,7,13,992,"AMOUK05",53.7,359.7,NA,NA
"1126478",2021,4,7,13,992,"WCE5063",41.5,288.6,3.1,20
"1126503",2021,4,7,13,992,"SJA4RSK",40.8,14.3,NA,NA
