"uid","yr","mo","dy","hr","lon","lat","dck","sid","pt","id","sst","at","w","d","slp","n","date.flag","date","local","samp.flag","id.class","date.var","vs","ds","vsi","dsi","lon2","join.id","primary.id","id.tidy"
"70259","01ZT7F",1878,5,24,3,-42.5,-25.5,192,1,0,"01010157",23.3,21.4,12.3,135,NA,5,0,1878-05-24 03:00:00,1878-05-24 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-42.5,"01010157","01010157",NA
"70267","01ZT8K",1878,5,24,7,-42.5,-25.5,192,1,0,"01010157",22.8,21,12.3,135,NA,5,0,1878-05-24 07:00:00,1878-05-24 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-42.5,"01010157","01010157",NA
"70269","01ZT9M",1878,5,24,11,-43.5,-26.5,192,1,0,"01010157",24.1,21,12.3,135,NA,5,0,1878-05-24 11:00:00,1878-05-24 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-43.5,"01010157","01010157",NA
"70281","01ZTAY",1878,5,24,15,-43.5,-26.5,192,1,0,"01010157",24.2,21.4,15.4,135,NA,1,0,1878-05-24 15:00:00,1878-05-24 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-43.5,"01010157","01010157",NA
"70284","01ZTBW",1878,5,24,19,-43.5,-26.5,192,1,0,"01010157",23.5,21.8,15.4,135,NA,2,0,1878-05-24 19:00:00,1878-05-24 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-43.5,"01010157","01010157",NA
"70286","01ZTCX",1878,5,24,23,-44.5,-27.5,192,1,0,"01010157",20,21,12.3,113,NA,3,0,1878-05-24 23:00:00,1878-05-24 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-44.5,"01010157","01010157",NA
"70290","01ZTE0",1878,5,25,3,-44.5,-27.5,192,1,0,"01010157",21.8,20.7,9.3,113,NA,2,0,1878-05-25 03:00:00,1878-05-25 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-44.5,"01010157","01010157",NA
"70298","01ZTF7",1878,5,25,7,-44.5,-27.5,192,1,0,"01010157",21,19,12.3,113,NA,4,0,1878-05-25 07:00:00,1878-05-25 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-44.5,"01010157","01010157",NA
"70300","01ZTG8",1878,5,25,11,-45.5,-28.5,192,1,0,"01010157",20.7,20,9.3,113,NA,3,0,1878-05-25 11:00:00,1878-05-25 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-45.5,"01010157","01010157",NA
"70312","01ZTHR",1878,5,25,15,-45.5,-28.5,192,1,0,"01010157",21,20.5,9.3,113,NA,3,0,1878-05-25 15:00:00,1878-05-25 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-45.5,"01010157","01010157",NA
"70316","01ZTJ1",1878,5,25,19,-45.5,-29.5,192,1,0,"01010157",21,20.3,4.6,90,NA,2,0,1878-05-25 19:00:00,1878-05-25 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-45.5,"01010157","01010157",NA
"70318","01ZTK8",1878,5,25,23,-45.5,-29.5,192,1,0,"01010157",19.8,19,4.6,90,NA,0,0,1878-05-25 23:00:00,1878-05-25 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-45.5,"01010157","01010157",NA
"70322","01ZTLG",1878,5,26,3,-46.5,-29.5,192,1,0,"01010158",19.8,18.8,9.3,68,NA,0,0,1878-05-26 03:00:00,1878-05-26 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-46.5,"01010157","01010157",NA
"70330","01ZTMW",1878,5,26,7,-46.5,-30.5,192,1,0,"01010158",20.1,19.1,9.3,23,NA,0,0,1878-05-26 07:00:00,1878-05-26 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-46.5,"01010157","01010157",NA
"70332","01ZTO3",1878,5,26,11,-46.5,-30.5,192,1,0,"01010158",20.2,20,9.3,360,NA,4,0,1878-05-26 11:00:00,1878-05-26 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-46.5,"01010157","01010157",NA
"70345","01ZTPK",1878,5,26,15,-46.5,-31.5,192,1,0,"01010158",19.7,19.4,12.3,338,NA,4,0,1878-05-26 15:00:00,1878-05-26 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-46.5,"01010157","01010157",NA
"70348","01ZTQN",1878,5,26,19,-46.5,-31.5,192,1,0,"01010158",21.2,21,12.3,315,NA,1,0,1878-05-26 19:00:00,1878-05-26 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-46.5,"01010157","01010157",NA
"70350","01ZTRQ",1878,5,26,23,-47.5,-32.5,192,1,0,"01010158",20.8,19.8,6.7,293,NA,1,0,1878-05-26 23:00:00,1878-05-26 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-47.5,"01010157","01010157",NA
"70354","01ZTST",1878,5,27,3,-47.5,-32.5,192,1,0,"01010158",20.5,20,6.7,293,NA,0,0,1878-05-27 03:00:00,1878-05-27 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-47.5,"01010157","01010157",NA
"70360","01ZTU0",1878,5,27,7,-48.5,-32.5,192,1,0,"01010158",20.2,19.8,6.7,293,NA,0,0,1878-05-27 07:00:00,1878-05-27 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-48.5,"01010157","01010157",NA
"70364","01ZTV7",1878,5,27,11,-48.5,-33.5,192,1,0,"01010158",20,20,6.7,293,NA,1,0,1878-05-27 11:00:00,1878-05-27 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-48.5,"01010157","01010157",NA
"70377","01ZTWN",1878,5,27,15,-48.5,-33.5,192,1,0,"01010158",19,19.5,6.7,270,NA,1,0,1878-05-27 15:00:00,1878-05-27 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-48.5,"01010157","01010157",NA
"70380","01ZTXR",1878,5,27,19,-49.5,-34.5,192,1,0,"01010158",19,19.5,6.7,270,NA,1,0,1878-05-27 19:00:00,1878-05-27 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-49.5,"01010157","01010157",NA
"70382","01ZTYV",1878,5,27,23,-49.5,-34.5,192,1,0,"01010158",18.6,18.8,6.7,293,NA,0,0,1878-05-27 23:00:00,1878-05-27 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-49.5,"01010157","01010157",NA
"70386","01ZU00",1878,5,28,3,-50.5,-34.5,192,1,0,"01010158",17.8,18.4,9.3,293,NA,0,0,1878-05-28 03:00:00,1878-05-28 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-50.5,"01010157","01010157",NA
"70393","01ZU16",1878,5,28,7,-50.5,-35.5,192,1,0,"01010158",18.4,18.9,9.3,293,NA,0,0,1878-05-28 07:00:00,1878-05-28 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-50.5,"01010157","01010157",NA
"70397","01ZU2B",1878,5,28,11,-50.5,-35.5,192,1,0,"01010158",18,18.9,9.3,293,NA,6,0,1878-05-28 11:00:00,1878-05-28 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-50.5,"01010157","01010157",NA
"70409","01ZU3Q",1878,5,28,15,-51.5,-36.5,192,1,0,"01010158",18.5,19.3,12.3,293,NA,5,0,1878-05-28 15:00:00,1878-05-28 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-51.5,"01010157","01010157",NA
"70413","01ZU4S",1878,5,28,19,-51.5,-36.5,192,1,0,"01010158",19.5,19,12.3,293,NA,6,0,1878-05-28 19:00:00,1878-05-28 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-51.5,"01010157","01010157",NA
"70415","01ZU60",1878,5,28,23,-51.5,-36.5,192,1,0,"01010158",19.2,19,12.3,293,NA,8,0,1878-05-28 23:00:00,1878-05-28 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-51.5,"01010157","01010157",NA
"70419","01ZU77",1878,5,29,3,-51.5,-37.5,192,1,0,"01010158",19,18.5,19,293,NA,8,0,1878-05-29 03:00:00,1878-05-29 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-51.5,"01010157","01010157",NA
"70425","01ZU8I",1878,5,29,7,-52.5,-37.5,192,1,0,"01010158",17.5,16.2,19,293,NA,8,0,1878-05-29 07:00:00,1878-05-29 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-52.5,"01010157","01010157",NA
"70430","01ZU9S",1878,5,29,11,-52.5,-38.5,192,1,0,"01010158",17.8,16,22.6,270,NA,6,0,1878-05-29 11:00:00,1878-05-29 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-52.5,"01010157","01010157",NA
"70442","01ZUBC",1878,5,29,15,-52.5,-38.5,192,1,0,"01010158",14,14.8,22.6,270,NA,0,0,1878-05-29 15:00:00,1878-05-29 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-52.5,"01010157","01010157",NA
"70446","01ZUCJ",1878,5,29,19,-52.5,-38.5,192,1,0,"01010158",18,16.5,9.3,248,NA,4,0,1878-05-29 19:00:00,1878-05-29 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-52.5,"01010157","01010157",NA
"70448","01ZUDO",1878,5,29,23,-52.5,-38.5,192,1,0,"01010158",17.8,15.2,9.3,248,NA,5,0,1878-05-29 23:00:00,1878-05-29 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-52.5,"01010157","01010157",NA
"70452","01ZUEO",1878,5,30,3,-52.5,-39.5,192,1,0,"01010158",17.5,15,4.6,293,NA,0,0,1878-05-30 03:00:00,1878-05-30 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-52.5,"01010157","01010157",NA
"70461","01ZUG8",1878,5,30,8,-53.5,-39.5,192,1,0,"01010158",17.8,15.3,6.7,293,NA,6,0,1878-05-30 08:00:00,1878-05-30 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70467","01ZUHH",1878,5,30,12,-53.5,-39.5,192,1,0,"01010158",17.4,15.2,6.7,315,NA,5,0,1878-05-30 12:00:00,1878-05-30 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70473","01ZUIT",1878,5,30,16,-53.5,-39.5,192,1,0,"01010158",12.5,14.8,12.3,315,NA,6,0,1878-05-30 16:00:00,1878-05-30 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70478","01ZUK4",1878,5,30,20,-53.5,-40.5,192,1,0,"01010158",10.2,11.4,19,315,NA,6,0,1878-05-30 20:00:00,1878-05-30 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70479","01ZUL8",1878,5,31,0,-53.5,-40.5,192,1,0,"01010158",10,10.2,22.6,315,NA,6,0,1878-05-31 00:00:00,1878-05-30 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70487","01ZUMG",1878,5,31,4,-53.5,-40.5,192,1,0,"01010158",10,9.6,22.6,270,NA,0,0,1878-05-31 04:00:00,1878-05-31 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70492","01ZUNO",1878,5,31,8,-53.5,-40.5,192,1,0,"01010158",10.2,9.8,9.3,248,NA,6,0,1878-05-31 08:00:00,1878-05-31 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70498","01ZUP3",1878,5,31,12,-53.5,-40.5,192,1,0,"01010158",10,10,6.7,248,NA,5,0,1878-05-31 12:00:00,1878-05-31 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70506","01ZUQ8",1878,5,31,15,-52.5,-41.5,192,1,0,"01010158",9.2,8.5,6.7,225,NA,6,0,1878-05-31 15:00:00,1878-05-31 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-52.5,"01010157","01010157",NA
"70511","01ZURW",1878,5,31,20,-53.5,-41.5,192,1,0,"01010158",9,8.8,6.7,225,NA,6,0,1878-05-31 20:00:00,1878-05-31 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70512","01ZUT5",1878,6,1,0,-53.5,-41.5,192,1,0,"01010158",9.8,8.5,4.6,270,NA,6,0,1878-06-01 00:00:00,1878-05-31 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70519","01ZUUF",1878,6,1,4,-53.5,-41.5,192,1,0,"01010158",16.2,9.2,12.3,248,NA,6,0,1878-06-01 04:00:00,1878-06-01 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70524","01ZUVQ",1878,6,1,8,-53.5,-41.5,192,1,0,"01010158",15.2,10.5,12.3,248,NA,6,0,1878-06-01 08:00:00,1878-06-01 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70530","01ZUWU",1878,6,1,12,-53.5,-42.5,192,1,0,"01010158",16.2,9.2,15.4,248,NA,6,0,1878-06-01 12:00:00,1878-06-01 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70536","01ZUY3",1878,6,1,16,-53.5,-42.5,192,1,0,"01010158",16.5,10,12.3,225,NA,2,0,1878-06-01 16:00:00,1878-06-01 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70540","01ZUZA",1878,6,1,20,-53.5,-42.5,192,1,0,"01010158",16,9.8,4.6,203,NA,6,0,1878-06-01 20:00:00,1878-06-01 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70541","01ZV0B",1878,6,2,0,-53.5,-42.5,192,1,0,"01010158",16.2,8.8,2.6,180,NA,6,0,1878-06-02 00:00:00,1878-06-01 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70549","01ZV1J",1878,6,2,4,-53.5,-42.5,192,1,0,"01010158",15,9,2.6,135,NA,6,0,1878-06-02 04:00:00,1878-06-02 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70554","01ZV2V",1878,6,2,8,-53.5,-42.5,192,1,0,"01010158",13.8,8.5,2.6,135,NA,8,0,1878-06-02 08:00:00,1878-06-02 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-53.5,"01010157","01010157",NA
"70560","01ZV44",1878,6,2,12,-54.5,-42.5,192,1,0,"01010158",8,6,2.6,135,NA,8,0,1878-06-02 12:00:00,1878-06-02 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-54.5,"01010157","01010157",NA
"70564","01ZV5A",1878,6,2,16,-55.5,-42.5,192,1,0,"01010158",8,7,2.6,135,NA,8,0,1878-06-02 16:00:00,1878-06-02 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-55.5,"01010157","01010157",NA
"70568","01ZV6H",1878,6,2,20,-54.5,-42.5,192,1,0,"01010158",8,7,4.6,113,NA,8,0,1878-06-02 20:00:00,1878-06-02 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-54.5,"01010157","01010157",NA
"70569","01ZV7L",1878,6,3,0,-55.5,-42.5,192,1,0,"01010158",8,7.4,4.6,113,NA,8,0,1878-06-03 00:00:00,1878-06-02 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-55.5,"01010157","01010157",NA
"70576","01ZV8R",1878,6,3,4,-55.5,-43.5,192,1,0,"01010158",8.4,7.2,6.7,180,NA,5,0,1878-06-03 04:00:00,1878-06-03 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-55.5,"01010157","01010157",NA
"70579","01ZVA0",1878,6,3,8,-55.5,-43.5,192,1,0,"01010158",8,6.7,9.3,180,NA,6,0,1878-06-03 08:00:00,1878-06-03 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-55.5,"01010157","01010157",NA
"70587","01ZVBB",1878,6,3,12,-56.5,-43.5,192,1,0,"01010158",8.9,6.5,9.3,203,NA,4,0,1878-06-03 12:00:00,1878-06-03 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-56.5,"01010157","01010157",NA
"70591","01ZVCH",1878,6,3,16,-56.5,-43.5,192,1,0,"01010158",9,7.5,9.3,180,NA,4,0,1878-06-03 16:00:00,1878-06-03 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-56.5,"01010157","01010157",NA
"70595","01ZVDK",1878,6,3,20,-56.5,-43.5,192,1,0,"01010158",9.1,7.1,9.3,180,NA,4,0,1878-06-03 20:00:00,1878-06-03 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-56.5,"01010157","01010157",NA
"70596","01ZVEQ",1878,6,4,0,-57.5,-43.5,192,1,0,"01010158",9,7.2,4.6,180,NA,3,0,1878-06-04 00:00:00,1878-06-03 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-57.5,"01010157","01010157",NA
"70603","01ZVFY",1878,6,4,4,-57.5,-43.5,192,1,0,"01010158",6.8,6.2,4.6,225,NA,0,0,1878-06-04 04:00:00,1878-06-04 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-57.5,"01010157","01010157",NA
"70605","01ZVH4",1878,6,4,8,-57.5,-43.5,192,1,0,"01010158",7,6,4.6,225,NA,3,0,1878-06-04 08:00:00,1878-06-04 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-57.5,"01010157","01010157",NA
"70614","01ZVIC",1878,6,4,12,-58.5,-43.5,192,1,0,"01010158",6.5,6,2.6,225,NA,1,0,1878-06-04 12:00:00,1878-06-04 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-58.5,"01010157","01010157",NA
"70619","01ZVJE",1878,6,4,16,-58.5,-43.5,192,1,0,"01010158",6.7,6.4,2.6,225,NA,2,0,1878-06-04 16:00:00,1878-06-04 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-58.5,"01010157","01010157",NA
"70623","01ZVKC",1878,6,4,20,-58.5,-43.5,192,1,0,"01010158",8,7.3,1,225,NA,0,0,1878-06-04 20:00:00,1878-06-04 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-58.5,"01010157","01010157",NA
"70624","01ZVLB",1878,6,5,0,-58.5,-43.5,192,1,0,"01010158",6,5.8,1,225,NA,0,0,1878-06-05 00:00:00,1878-06-04 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-58.5,"01010157","01010157",NA
"70631","01ZVMD",1878,6,5,4,-58.5,-43.5,192,1,0,"01010159",6.5,5.8,4.6,293,NA,0,0,1878-06-05 04:00:00,1878-06-05 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-58.5,"01010157","01010157",NA
"70632","01ZVND",1878,6,5,8,-58.5,-43.5,192,1,0,"01010159",6,6,4.6,315,NA,0,0,1878-06-05 08:00:00,1878-06-05 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-58.5,"01010157","01010157",NA
"70642","01ZVOO",1878,6,5,12,-59.5,-44.5,192,1,0,"01010159",5.2,5.5,9.3,293,NA,2,0,1878-06-05 12:00:00,1878-06-05 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-59.5,"01010157","01010157",NA
"70647","01ZVPV",1878,6,5,16,-59.5,-44.5,192,1,0,"01010159",5.7,6.9,12.3,315,NA,8,0,1878-06-05 16:00:00,1878-06-05 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-59.5,"01010157","01010157",NA
"70651","01ZVQV",1878,6,5,20,-60.5,-44.5,192,1,0,"01010159",7,7.5,9.3,315,NA,8,0,1878-06-05 20:00:00,1878-06-05 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-60.5,"01010157","01010157",NA
"70653","01ZVRZ",1878,6,6,0,-60.5,-44.5,192,1,0,"01010159",7.2,7.3,6.7,315,NA,8,0,1878-06-06 00:00:00,1878-06-05 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-60.5,"01010157","01010157",NA
"70659","01ZVT5",1878,6,6,4,-61.5,-45.5,192,1,0,"01010159",8.2,8.4,9.3,338,NA,8,0,1878-06-06 04:00:00,1878-06-06 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-61.5,"01010157","01010157",NA
"70660","01ZVU6",1878,6,6,8,-61.5,-45.5,192,1,0,"01010159",8.4,8.7,12.3,338,NA,8,0,1878-06-06 08:00:00,1878-06-06 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-61.5,"01010157","01010157",NA
"70670","01ZVVE",1878,6,6,12,-61.5,-45.5,192,1,0,"01010159",8.5,8.8,9.3,338,NA,8,0,1878-06-06 12:00:00,1878-06-06 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-61.5,"01010157","01010157",NA
"70675","01ZVWI",1878,6,6,16,-62.5,-46.5,192,1,0,"01010159",8.5,9.2,6.7,360,NA,8,0,1878-06-06 16:00:00,1878-06-06 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-62.5,"01010157","01010157",NA
"70679","01ZVXK",1878,6,6,20,-62.5,-46.5,192,1,0,"01010159",9,10,6.7,45,NA,8,0,1878-06-06 20:00:00,1878-06-06 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-62.5,"01010157","01010157",NA
"70681","01ZVYK",1878,6,7,0,-62.5,-46.5,192,1,0,"01010159",8.8,10,2.6,45,NA,8,0,1878-06-07 00:00:00,1878-06-06 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-62.5,"01010157","01010157",NA
"70686","01ZVZG",1878,6,7,4,-62.5,-46.5,192,1,0,"01010159",8.8,9,6.7,293,NA,8,0,1878-06-07 04:00:00,1878-06-07 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-62.5,"01010157","01010157",NA
"70687","01ZW0G",1878,6,7,8,-63.5,-46.5,192,1,0,"01010159",8.6,8.5,1,293,NA,6,0,1878-06-07 08:00:00,1878-06-07 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70697","01ZW1O",1878,6,7,12,-63.5,-46.5,192,1,0,"01010159",8.7,8.7,1,113,NA,8,0,1878-06-07 12:00:00,1878-06-07 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70700","01ZW2P",1878,6,7,16,-63.5,-47.5,192,1,0,"01010159",8.7,8,6.7,113,NA,8,0,1878-06-07 16:00:00,1878-06-07 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70705","01ZW3P",1878,6,7,20,-63.5,-47.5,192,1,0,"01010159",8.5,8,12.3,90,NA,8,0,1878-06-07 20:00:00,1878-06-07 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70707","01ZW4M",1878,6,8,0,-63.5,-48.5,192,1,0,"01010159",8,7.5,12.3,90,NA,8,0,1878-06-08 00:00:00,1878-06-07 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70712","01ZW5N",1878,6,8,4,-64.5,-49.5,192,1,0,"01010159",8.7,7.2,12.3,68,NA,8,0,1878-06-08 04:00:00,1878-06-08 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70713","01ZW6P",1878,6,8,8,-64.5,-49.5,192,1,0,"01010159",7.4,6.7,9.3,90,NA,8,0,1878-06-08 08:00:00,1878-06-08 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70722","01ZW81",1878,6,8,12,-64.5,-50.5,192,10,0,"01010159",7.6,6.7,15.4,68,NA,8,0,1878-06-08 12:00:00,1878-06-08 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70725","01ZW96",1878,6,8,16,-64.5,-50.5,192,10,0,"01010159",7.7,6.8,12.3,68,NA,8,0,1878-06-08 16:00:00,1878-06-08 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70730","01ZWAB",1878,6,8,20,-64.5,-51.5,192,10,0,"01010159",7.2,6.3,15.4,68,NA,8,0,1878-06-08 20:00:00,1878-06-08 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70732","01ZWBE",1878,6,9,0,-64.5,-52.5,192,10,0,"01010159",6.3,6,15.4,45,NA,6,0,1878-06-09 00:00:00,1878-06-08 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70736","01ZWCH",1878,6,9,4,-64.5,-52.5,192,10,0,"01010159",5.8,5.2,15.4,45,NA,8,0,1878-06-09 04:00:00,1878-06-09 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70738","01ZWDN",1878,6,9,8,-63.5,-53.5,192,10,0,"01010159",5.7,4.8,15.4,45,NA,8,0,1878-06-09 08:00:00,1878-06-09 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70746","01ZWF2",1878,6,9,12,-63.5,-54.5,192,10,0,"01010159",5.2,4.5,15.4,45,NA,6,0,1878-06-09 12:00:00,1878-06-09 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70750","01ZWGB",1878,6,9,16,-63.5,-54.5,192,10,0,"01010159",6.2,5,15.4,45,NA,6,0,1878-06-09 16:00:00,1878-06-09 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70754","01ZWHK",1878,6,9,20,-63.5,-54.5,192,10,0,"01010159",5.6,4.5,12.3,45,NA,8,0,1878-06-09 20:00:00,1878-06-09 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70756","01ZWIP",1878,6,10,0,-63.5,-54.5,192,10,0,"01010159",5.2,4.7,15.4,45,NA,8,0,1878-06-10 00:00:00,1878-06-09 20:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70760","01ZWJU",1878,6,10,4,-63.5,-55.5,192,10,0,"01010159",5.2,5.2,9.3,45,NA,8,0,1878-06-10 04:00:00,1878-06-10 00:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-63.5,"01010157","01010157",NA
"70762","01ZWKY",1878,6,10,8,-64.5,-55.5,192,10,0,"01010159",4.9,4.8,9.3,45,NA,8,0,1878-06-10 08:00:00,1878-06-10 04:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70770","01ZWMA",1878,6,10,12,-64.5,-56.5,192,10,0,"01010159",5.2,5.3,9.3,45,NA,8,0,1878-06-10 12:00:00,1878-06-10 08:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-64.5,"01010157","01010157",NA
"70774","01ZWNH",1878,6,10,16,-65.5,-56.5,192,10,0,"01010159",5.2,5.6,9.3,45,NA,8,0,1878-06-10 16:00:00,1878-06-10 12:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-65.5,"01010157","01010157",NA
"70779","01ZWON",1878,6,10,20,-66.5,-56.5,192,10,0,"01010159",6,6.7,22.6,45,NA,6,0,1878-06-10 20:00:00,1878-06-10 16:00:00,"L","sailing_vessel","local",NA,NA,NA,NA,-66.5,"01010157","01010157",NA
